hookworm,2.04
hoopoe,1.73
hoot owl,2.94
hornbill,1.92
horned dinosaur,2.97
horned lizard,2.94
horned owl,2.98
horned toad,2.86
hornet,3.15
horse,4.76
horsefly,1.64
horsehead,1.66
horseshoe crab,3.06
hound,3.43
hound dog,3.42
housefly,1.8
hoverfly,1.27
howler monkey,2.5
howling monkey,3.2
human,5.35
human being,5.25
hummingbird,2.96
hummingbird moth,2.85
humpback whale,2.78
humuhumunukunukuapua,0.0001
huntsman,2.98
huntsman spider,2.96
huskie,1.66
huskies,3.2
husky,3.29
hydra,3.31
hyena,2.8
hyenas,2.82
hyrax,1.56
ibex,2.41
ibis,2.83
ichthyosaur,1.67
iguana,2.74
imago,2.33
impala,3.06
inchworm,1.56
indigo bunting,2.85
indigo snake,3.26
indri,1.68
insect,3.76
invertebrate,2.74
isopod,1.78
itch mite,2.9
ivory billed,3.4
ivory gull,2.94
jabiru,1.68
jack,4.82
jack crevalle,1.02
jack mackerel,3.07
jack rabbit,3.98
jack russell,4.21
jack russell terrier,3.2
jackal,2.87
jackalope,1.78
jackass,3.33
jackass penguin,3.2
jackdaw,2.15
jackrabbit,2.25
jaguar,3.51
jaguarundi,0.0001
javelina,1.56
jawless fish,1.56
jay,4.38
jaybird,1.92
jellyfish,3.25
jerboa,1.52
jewfish,1.22
jigger,2.11
joey,3.92
junco,1.88
june beetle,3.52
june bug,4.16
jungle fowl,2.97
kangaroo,3.5
kangaroo rat,3.42
karakul,1.39
katydid,1.64
kea,2.54
keeshond,1.17
kelp greenling,0.0001
kelpie,1.94
kestrel,2.47
keyhole limpet,2.15
kid,4.99
killdeer,1.7
killer bee,3.94
killer whale,3.86
killifish,1.69
king cobra,3.5
king crab,3.74
king mackerel,3.08
king salmon,3.98
kingbird,1.48
kingfish,2.12
kingfisher,2.87
kingsnake,1.42
kinkajou,1.25
kite,3.55
kitfox,1.08
kitten,3.64
kittiwake,1.68
kitty,3.98
kitty cat,3.92
kiwi,3.33
koala,3.04
koala bear,3.03
kodiak,2.66
kodiak bear,2.66
koi,3.07
koi fish,3.06
komodo dragon,2.63
kongoni,0.0001
kookaburra,2.21
krait,1.85
krill,2.63
kuala,3.5
kudu,2.13
lab,4.42
labrador,3.3
labrador retriever,2.82
lacewing,1.54
lady bug,4.13
ladybird,2.54
ladybird beetle,2.5
ladybug,2.67
ladyfish,1.17
lake trout,3.74
lake whitefish,2.59
lamb,4.02
lamprey,2.28
lamprey eel,2.23
landlocked salmon,2.74
langur,1.79
lanternfish,0.0001
lapdog,2.27
lapin,2.0
lapwing,1.94
largemouth bass,2.29
lark,3.14
larva,2.99
larvae,3.58
laughing gull,2.99
leach,3.25
leaf beetle,3.45
leaf insect,3.63
leafhopper,1.74
leatherback,2.06
leatherback turtle,2.05
leatherjacket,1.46
lechwe,1.09
leech,3.17
legless lizard,2.29
lemming,2.33
lemur,2.57
leopard,3.59
leopard frog,3.41
leopard seal,3.51
leopard shark,3.47
leopardess,0.0001
lepidopteran,1.47
lesser scaup,1.74
lesser yellowlegs,1.38
lhasa apso,1.53
liger,2.23
limpet,2.25
lingcod,1.3
linnet,2.12
lion,4.25
lion cub,3.42
lioness,2.75
lionfish,2.21
lions,4.18
little brown myotis,1.85
lizard,3.63
llama,2.95
loach,2.44
lobster,3.65
locust,3.0
loggerhead,2.17
loggerhead shrike,1.97
loggerhead turtle,2.16
long tailed lizard,3.17
long tailed salamander,2.66
longhorn,2.67
longneck,1.44
loon,2.99
lorikeet,1.51
loris,2.33
louse,2.6
lovebird,1.83
lugworm,0.0001
lumpfish,0.0001
luna moth,3.26
lungfish,1.74
lungless salamander,0.0001
lynx,3.06
lyrebird,1.22
macaque,2.43
macaque monkey,2.42
macaw,2.33
mackerel,3.08
mackerel tuna,2.97
madagascar hissing cockroach,2.62
maggot,2.78
magpie,2.9
